Wallet No,Address,Balance,Age,Occupation,Loan Approval,Balance Deviation (CV),Send Money_1,Send Money_2,Send Money_3,Received Money_1,Received Money_2,Received Money_3,Cash In_1,Cash In_2,Cash In_3,Cash Out_1,Cash Out_2,Cash Out_3,Make Payment_1,Make Payment_2,Make Payment_3,Pay Bill_1,Pay Bill_2,Add Money_1,Add Money_2,Add Money_3,Fund Transfer_1,Fund Transfer_2,Fund Transfer_3,Request Money,Remittance_1,Remittance_2,Donation_1,Donation_2,Others_1,Others_2,Others_3
1754252353,Rural,2832.73,34,Farmer,Not Eligible,68.98,3,0,1,2,0,0,1,1,0,0,0,0,1,2,0,3,1,0,1,0,1,0,0,0,0,1,0,2,0,1,2
1931805494,Rural,542.39,42,Lawyer,Not Eligible,61.77,3,1,0,3,1,0,0,2,0,2,2,0,0,1,0,2,1,0,0,0,2,0,0,0,2,1,0,0,1,0,0
1641006597,Rural,750.09,76,Doctor,Not Eligible,68.47,2,0,1,0,2,0,2,2,0,3,1,0,2,2,0,0,0,0,0,0,1,1,0,1,2,1,0,2,0,2,2
1692693955,Rural,881.91,21,Student,Not Eligible,63.72,1,1,1,3,0,1,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,3,0
1751366314,Rural,2401.6,21,Student,Not Eligible,61.79,1,2,1,2,1,1,0,2,0,3,3,0,3,2,0,0,0,0,1,0,0,1,0,0,2,1,0,2,0,5,0
1230448334,Rural,912.99,44,Doctor,Not Eligible,69.6,3,1,1,3,2,1,2,0,0,2,2,1,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,2
1562349486,Rural,1417.11,60,Private Service,Not Eligible,62.71,1,0,0,2,0,0,2,1,0,1,2,1,0,0,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,4,1
1026295688,Rural,2172.08,22,Student,Not Eligible,65.38,0,1,1,0,0,1,2,0,0,0,3,0,1,0,0,2,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0
1828482474,Rural,2462.54,19,Student,Not Eligible,62.05,1,0,1,3,0,0,2,0,0,2,2,1,1,1,0,2,1,1,1,0,1,0,0,0,2,0,0,3,0,4,0
1447521120,Rural,1178.36,40,Engineer,Not Eligible,66.79,0,2,0,1,0,0,1,2,0,0,0,0,1,1,0,0,2,0,1,0,2,0,0,2,2,1,0,1,1,4,0
1773594192,Rural,669.43,63,Engineer,Not Eligible,65.14,3,0,0,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,1,0,2,1,0,0,0,0,0,2,0,4,1
1870948751,Urban,698.71,57,House Wife,Not Eligible,68.69,2,0,0,1,1,0,1,0,0,1,3,0,0,0,0,3,2,1,1,0,2,0,0,0,2,1,0,2,0,1,0
1653463018,Urban,1588.6,48,Engineer,Not Eligible,66.98,2,1,0,0,0,1,0,2,0,3,2,0,1,0,0,3,1,0,1,0,2,1,0,1,1,0,0,0,1,2,2
1576656334,Rural,2972.46,62,Farmer,Not Eligible,62.48,0,0,0,1,0,0,2,2,0,2,2,1,1,2,0,2,2,0,1,0,0,1,0,0,2,0,0,2,0,3,0
1073507176,Rural,2206.7,41,Business,Not Eligible,61.42,0,1,0,1,0,0,2,2,0,0,2,0,3,2,0,0,1,0,1,0,0,1,0,1,2,0,0,2,0,0,1
1868276820,Rural,647.07,73,Doctor,Not Eligible,66.99,0,2,1,3,2,0,1,0,0,2,3,0,0,2,0,1,2,1,0,0,2,0,0,1,2,1,0,1,0,3,0
1121328527,Urban,2366.16,78,Engineer,Not Eligible,65.02,1,0,0,1,0,0,2,1,0,0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,2,0,0,3,1,5,1
1418969304,Rural,1198.77,57,Farmer,Not Eligible,64.92,3,0,0,0,0,0,2,1,0,0,1,1,2,0,0,2,1,2,0,0,0,1,0,0,1,1,0,2,0,4,0
1568814819,Rural,1235.4,46,Engineer,Not Eligible,60.89,2,1,1,1,0,0,2,0,0,0,2,1,1,1,0,1,1,1,0,0,2,1,0,0,1,1,0,3,1,0,1
1002562568,Urban,2354.98,34,Business,Not Eligible,68.45,3,2,1,1,0,0,2,2,0,1,3,1,1,1,0,2,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0
1851145416,Rural,2504.55,46,House Wife,Not Eligible,63.64,3,1,0,0,1,1,1,1,0,0,2,0,2,0,0,2,0,1,0,0,1,1,0,2,1,0,0,0,1,1,1
1937866085,Rural,773.54,20,Govt. Service,Not Eligible,61.93,1,2,0,2,0,1,1,1,0,2,0,0,1,0,0,1,0,2,1,0,1,1,0,1,0,0,0,2,0,0,2
1404882344,Rural,2316.2,46,Private Service,Not Eligible,69.95,2,1,0,3,1,1,0,1,0,3,3,1,2,2,0,2,2,2,1,0,0,0,0,2,0,0,0,1,1,5,1
1037352561,Urban,2289.7,45,House Wife,Not Eligible,60.06,3,2,1,3,0,1,0,0,0,0,2,0,3,2,0,0,2,0,0,0,0,1,0,0,1,1,0,2,1,3,2
1965319563,Urban,509.63,35,Business,Not Eligible,66.13,1,1,0,2,1,1,1,2,0,2,0,0,0,0,0,3,1,2,1,0,1,1,0,1,2,1,0,3,1,4,0
1991617168,Rural,1087.94,64,Doctor,Not Eligible,63.33,2,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,2,0,0,2,1,0,0,3,1,0,0
1015655571,Rural,2862.39,20,Student,Not Eligible,60.62,0,1,0,0,2,1,0,1,0,1,2,0,1,0,0,1,2,0,1,0,0,0,0,2,0,0,0,3,0,3,2
1583966810,Rural,1078.93,31,Doctor,Not Eligible,64.23,1,2,0,0,1,0,1,1,0,3,2,0,0,2,0,3,0,1,0,0,0,1,0,2,1,0,0,1,0,3,1
1110852192,Rural,2472.03,43,Business,Not Eligible,63.38,3,2,0,3,2,1,1,1,0,3,3,1,0,0,0,2,1,1,1,0,1,1,0,1,2,1,0,1,0,4,0
1950154076,Rural,2494.21,25,Student,Not Eligible,60.5,2,1,1,1,2,1,1,2,0,3,0,0,1,2,0,3,1,1,1,0,0,0,0,1,2,1,0,1,1,4,1
1271509852,Rural,946.0,35,Lawyer,Not Eligible,61.06,2,2,1,2,1,0,0,0,0,1,2,1,2,1,0,2,1,0,1,0,0,1,0,1,2,1,0,2,1,2,2
1776744897,Urban,1891.54,22,Student,Not Eligible,62.04,2,1,1,2,2,0,2,0,0,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1
1082735955,Rural,2629.83,26,Govt. Service,Not Eligible,62.49,0,2,1,0,1,1,2,0,0,2,2,0,0,2,0,2,2,0,1,0,1,1,0,0,0,0,0,0,1,4,0
1759333331,Rural,1360.66,30,Farmer,Not Eligible,63.7,2,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,2,1
1978603370,Rural,720.37,42,Lawyer,Not Eligible,66.84,0,1,0,3,1,1,2,1,0,3,1,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,1
1308021794,Rural,1830.77,35,Private Service,Not Eligible,64.12,0,0,1,2,1,1,2,2,0,3,1,0,2,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,3,1
1641942763,Urban,2279.89,40,Doctor,Not Eligible,65.94,3,0,1,1,1,1,2,2,0,3,3,0,3,0,0,3,2,0,1,0,0,1,0,2,2,0,0,3,1,4,2
1449520845,Rural,1813.56,22,Student,Not Eligible,60.33,2,1,1,0,0,1,2,0,0,3,2,0,1,0,0,2,0,1,0,0,1,0,0,2,0,1,0,1,0,3,1
1474046413,Rural,2451.46,59,Farmer,Not Eligible,63.81,1,1,0,0,0,0,0,2,0,3,3,0,2,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,4,2
1116326939,Rural,1890.98,35,Farmer,Not Eligible,62.78,2,1,1,2,0,1,2,0,0,2,2,1,3,0,0,3,1,0,0,0,1,0,0,1,1,1,0,2,1,2,1
1345944391,Rural,857.91,24,Student,Not Eligible,60.23,2,1,0,0,2,1,2,2,0,0,3,0,0,0,0,3,1,0,0,0,2,1,0,0,0,1,0,2,1,1,2
1030836992,Rural,1560.2,24,Student,Not Eligible,64.04,3,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,2,1,0,0,1,1,0,0,0,1,1
1423177107,Urban,2821.27,49,Doctor,Not Eligible,66.99,2,1,0,1,1,1,2,0,0,3,0,1,2,1,0,3,1,2,1,0,2,1,0,2,2,1,0,1,1,0,1
1756197748,Rural,2370.07,36,Engineer,Not Eligible,60.88,3,2,0,1,1,0,2,0,0,0,0,1,3,2,0,3,1,1,0,0,0,0,0,2,1,1,0,0,0,4,1
1118560618,Rural,1537.18,18,Student,Not Eligible,64.98,3,0,0,1,0,1,0,1,0,0,2,1,3,1,0,2,1,2,0,0,0,0,0,2,2,1,0,2,0,2,0
1354376877,Urban,1728.05,71,Engineer,Not Eligible,69.73,0,1,1,0,0,0,2,2,0,0,2,0,0,2,0,1,1,2,1,0,2,0,0,1,1,0,0,2,0,2,0
1047610678,Rural,1442.19,69,Lawyer,Not Eligible,69.64,3,2,1,3,1,1,2,1,0,2,3,1,3,0,0,3,2,0,0,0,0,1,0,1,1,0,0,3,1,0,0
1532832187,Urban,2440.39,54,Govt. Service,Not Eligible,67.01,3,0,1,2,2,1,0,1,0,2,0,1,1,1,0,0,0,2,1,0,2,0,0,1,2,1,0,3,0,2,1
1157193823,Rural,1681.88,18,Student,Not Eligible,62.28,2,1,1,2,2,0,2,2,0,3,2,1,2,2,0,2,0,0,0,0,1,1,0,0,1,0,0,2,0,4,2
1522712590,Rural,994.31,45,Private Service,Not Eligible,65.22,3,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,2,2,1,0,1,0,0,0,1,1,0,2,0,2,1
1775849540,Rural,1503.89,60,Engineer,Not Eligible,65.01,0,0,1,3,1,1,1,0,0,3,3,0,2,1,0,2,2,1,1,0,2,0,0,2,2,1,0,3,1,3,2
1930272843,Urban,1260.21,58,Farmer,Not Eligible,60.13,2,2,1,0,2,1,0,1,0,2,0,1,2,2,0,0,1,0,1,0,1,0,0,2,1,1,0,3,1,1,2
1212963729,Rural,1059.27,59,Farmer,Not Eligible,66.78,1,1,1,1,0,1,2,1,0,0,3,1,1,2,0,1,0,1,1,0,1,1,0,1,1,1,0,2,1,0,0
1741480745,Urban,1230.39,55,Farmer,Not Eligible,68.03,1,2,0,3,2,0,0,2,0,1,3,0,1,1,0,1,1,2,1,0,2,1,0,1,0,0,0,2,1,2,1
1079500898,Urban,2757.49,20,Student,Not Eligible,60.53,0,1,0,2,2,1,2,2,0,0,1,0,3,0,0,3,0,2,1,0,0,0,0,1,2,0,0,2,0,5,0
1598368765,Rural,2571.23,49,Lawyer,Not Eligible,66.94,3,2,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,1,0,2,0,0,0,1,1,0,1,0,2,0
1684282254,Rural,1623.36,38,Farmer,Not Eligible,62.2,3,1,1,1,0,1,0,2,0,2,0,1,3,2,0,3,2,2,0,0,1,1,0,0,2,1,0,1,1,2,1
1337104432,Urban,1127.19,42,Govt. Service,Not Eligible,68.77,3,0,1,3,1,0,1,1,0,3,1,1,1,1,0,3,1,2,1,0,1,1,0,2,2,1,0,2,0,5,2
1344965317,Urban,830.07,18,Student,Not Eligible,68.77,3,0,0,3,0,0,0,2,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0,3,1,2,1
1701659168,Rural,2847.59,51,House Wife,Not Eligible,63.85,2,2,1,1,1,1,1,1,0,3,2,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,5,2
1653913440,Urban,702.23,40,Engineer,Not Eligible,68.77,3,0,1,2,1,1,0,0,0,3,3,1,2,2,0,2,1,2,0,0,1,0,0,1,1,1,0,2,1,1,0
1582778767,Rural,2071.86,53,House Wife,Not Eligible,60.49,1,1,0,0,0,1,1,2,0,1,2,0,0,0,0,3,0,1,1,0,1,1,0,0,1,0,0,0,1,0,2
1560575383,Rural,780.7,39,Farmer,Not Eligible,63.57,2,2,1,1,1,0,2,2,0,2,3,1,1,1,0,0,0,0,0,0,2,1,0,2,1,0,0,2,1,5,0
1750046637,Urban,1575.61,74,Engineer,Not Eligible,65.0,3,0,0,2,1,1,2,0,0,3,2,0,3,1,0,0,2,1,0,0,2,0,0,1,1,1,0,3,0,4,2
1036169366,Rural,796.84,50,Farmer,Not Eligible,68.14,2,0,1,3,1,0,1,1,0,3,0,0,1,2,0,1,0,2,1,0,0,1,0,1,1,1,0,2,0,3,0
1474492747,Urban,2595.7,38,Business,Not Eligible,65.59,3,1,1,3,1,0,2,1,0,3,3,1,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,1,1,2,1
1342673575,Urban,1837.39,19,Student,Not Eligible,64.45,2,2,0,2,0,0,1,2,0,3,1,1,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,1,0,0,2
1938047416,Urban,654.42,24,Private Service,Not Eligible,69.54,0,2,1,0,2,1,1,0,0,0,2,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5,0
1822839207,Urban,2504.74,29,Business,Not Eligible,65.04,3,1,0,1,0,1,0,0,0,2,3,0,0,1,0,1,0,2,0,0,2,1,0,1,1,0,0,0,0,4,1
1102857037,Urban,1501.9,46,Business,Not Eligible,64.48,3,0,0,0,2,1,0,0,0,0,2,1,0,2,0,2,0,1,1,0,2,0,0,1,0,1,0,0,0,2,0
1244122122,Rural,521.3,59,Govt. Service,Not Eligible,67.96,2,2,1,1,2,1,1,0,0,0,3,1,3,0,0,3,2,2,1,0,2,0,0,1,1,0,0,3,1,4,0
1045937673,Urban,1020.11,27,Business,Not Eligible,66.69,0,1,1,0,0,1,2,2,0,3,3,1,3,0,0,3,0,2,0,0,1,0,0,2,1,0,0,3,1,3,1
1675943643,Rural,1717.06,48,Business,Not Eligible,62.02,1,2,1,1,0,1,1,1,0,1,2,0,1,1,0,2,1,1,0,0,1,1,0,2,1,1,0,2,0,4,0
1996233775,Urban,1953.84,27,Engineer,Not Eligible,68.69,2,0,1,1,1,1,1,0,0,3,0,0,1,1,0,1,2,2,1,0,2,1,0,1,0,1,0,3,0,0,1
1475904314,Urban,865.23,39,House Wife,Not Eligible,69.34,1,2,1,2,0,0,1,0,0,2,2,0,3,0,0,2,1,0,1,0,2,1,0,1,1,0,0,0,0,0,1
1572748099,Rural,1925.73,38,Doctor,Not Eligible,67.46,0,1,1,3,2,0,2,0,0,2,1,1,1,1,0,1,2,0,1,0,0,0,0,1,2,1,0,1,1,4,1
1141317584,Rural,1602.51,46,House Wife,Not Eligible,65.67,2,0,0,0,0,1,2,0,0,3,2,1,1,2,0,2,1,2,0,0,1,1,0,2,2,0,0,1,1,3,2
1454306825,Rural,569.94,28,Engineer,Not Eligible,66.39,0,1,1,3,1,0,0,0,0,2,2,0,3,1,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,3,1
1206680360,Urban,1523.59,61,Farmer,Not Eligible,68.94,1,2,0,3,2,0,0,2,0,0,3,1,2,1,0,1,1,2,1,0,0,0,0,2,1,1,0,2,1,5,1
1071679874,Urban,1488.77,21,Student,Not Eligible,68.05,3,1,0,3,1,0,2,2,0,3,1,0,1,2,0,1,1,0,1,0,1,0,0,1,2,1,0,2,0,3,2
1235347340,Rural,1695.21,19,Student,Not Eligible,60.04,0,2,1,3,2,1,2,1,0,3,3,0,0,0,0,0,2,0,1,0,1,1,0,1,2,1,0,1,0,5,2
1617562183,Rural,2872.29,74,Engineer,Not Eligible,68.41,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,2,1,0,3,0,3,1
1117116596,Rural,1805.7,55,Farmer,Not Eligible,61.27,0,1,1,3,2,1,1,0,0,0,0,0,3,1,0,0,1,2,0,0,1,0,0,1,0,0,0,2,1,5,0
1857331384,Rural,2977.71,27,Lawyer,Not Eligible,67.52,1,0,0,2,0,0,0,2,0,0,3,0,1,0,0,3,2,1,0,0,0,1,0,1,2,1,0,2,0,4,0
1609708356,Rural,2762.6,57,Govt. Service,Not Eligible,65.74,2,0,0,1,2,1,0,1,0,3,3,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,2,0
1785508246,Rural,1387.81,56,Govt. Service,Not Eligible,60.43,1,2,1,1,0,0,0,0,0,3,3,1,1,2,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,4,2
1073259099,Urban,590.39,34,Lawyer,Not Eligible,67.82,3,2,1,1,0,1,0,2,0,1,3,0,1,0,0,1,2,1,1,0,0,1,0,2,1,1,0,1,0,1,1
1296685747,Rural,838.4,40,House Wife,Not Eligible,63.21,3,1,1,0,2,1,0,0,0,0,2,0,1,1,0,0,0,2,0,0,2,0,0,0,2,1,0,0,0,0,1
1505246406,Urban,1060.87,79,Doctor,Not Eligible,66.61,3,1,0,1,1,0,2,0,0,3,1,0,2,0,0,0,2,2,0,0,2,0,0,2,0,1,0,2,0,1,2
1091967570,Urban,1004.75,22,Student,Not Eligible,64.24,0,1,1,2,1,1,2,1,0,1,3,0,2,1,0,1,0,0,0,0,2,0,0,0,1,0,0,3,0,5,0
1661951465,Urban,2051.72,19,Student,Not Eligible,62.94,3,2,0,2,0,1,1,1,0,3,3,0,0,2,0,1,1,2,0,0,0,1,0,0,2,0,0,0,1,5,0
1152885339,Rural,1907.12,71,Engineer,Not Eligible,65.89,2,2,0,0,1,1,0,1,0,2,1,0,3,1,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,4,1
1803993855,Rural,1267.38,68,Engineer,Not Eligible,62.85,2,2,1,0,0,0,1,1,0,3,3,1,2,2,0,2,0,2,0,0,2,1,0,1,1,0,0,1,1,1,1
1150243655,Rural,793.84,46,Farmer,Not Eligible,65.52,1,2,1,2,1,0,2,2,0,0,2,1,0,1,0,2,2,1,1,0,2,0,0,0,2,1,0,2,0,4,1
1973530119,Urban,1537.87,23,Student,Not Eligible,65.11,0,1,1,2,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,0,1,1,0,1,1,1,0,3,0,4,0
1950377041,Rural,1525.58,41,Lawyer,Not Eligible,65.25,0,1,1,0,2,1,1,2,0,3,0,1,3,0,0,2,1,1,0,0,1,1,0,1,1,0,0,2,1,4,1
1530673500,Urban,1634.87,61,Lawyer,Not Eligible,60.02,0,2,1,0,0,1,2,1,0,3,3,1,0,2,0,0,2,0,1,0,1,1,0,1,0,1,0,1,0,0,2
1762119219,Rural,1700.38,37,Govt. Service,Not Eligible,63.87,3,0,0,3,1,1,0,2,0,0,2,1,0,1,0,1,2,1,1,0,1,0,0,1,0,0,0,2,0,5,2
1735941833,Rural,1626.69,54,Govt. Service,Not Eligible,60.24,1,2,1,2,1,1,1,1,0,2,2,0,0,2,0,3,1,1,1,0,1,0,0,1,1,0,0,1,0,3,0
1114481930,Rural,889.17,28,Doctor,Not Eligible,65.5,3,1,0,2,1,0,0,1,0,3,1,0,1,2,0,3,1,1,0,0,2,1,0,1,1,1,0,1,0,3,2
1058180713,Rural,1671.74,57,Lawyer,Not Eligible,61.43,2,1,0,0,1,1,0,2,0,2,2,0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1
1618165800,Urban,1081.9,22,Student,Not Eligible,68.44,0,0,0,2,0,1,1,1,0,2,1,1,1,2,0,3,1,0,1,0,1,1,0,2,2,1,0,0,1,2,0
1136749946,Rural,1291.42,23,Student,Not Eligible,65.96,2,1,1,0,2,1,1,0,0,2,0,1,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,3,0,1,2
1970920227,Urban,2552.53,26,Lawyer,Not Eligible,69.56,3,1,0,0,1,0,0,2,0,0,0,1,2,2,0,1,1,1,1,0,2,1,0,0,0,0,0,3,0,2,0
1316744099,Rural,1085.08,26,Farmer,Not Eligible,67.66,1,0,0,2,0,0,2,2,0,2,3,1,3,0,0,1,1,1,1,0,0,1,0,2,1,0,0,0,0,3,0
1234022545,Rural,2985.99,19,Student,Not Eligible,61.4,1,2,1,2,1,1,2,1,0,1,0,0,0,0,0,3,0,2,1,0,1,1,0,1,2,1,0,0,0,2,2
1289421162,Rural,2580.02,28,Business,Not Eligible,69.9,2,0,1,2,1,1,1,0,0,2,1,0,2,2,0,1,0,1,1,0,0,1,0,1,1,1,0,2,1,3,2
1503646849,Rural,1924.62,58,Doctor,Not Eligible,62.14,1,2,1,3,0,1,0,2,0,0,1,1,3,0,0,1,2,1,1,0,1,0,0,1,1,1,0,2,1,4,1
1169666646,Urban,2183.4,76,Lawyer,Not Eligible,68.98,0,1,0,2,0,1,0,2,0,1,0,1,1,1,0,2,2,1,1,0,2,1,0,1,2,1,0,1,0,5,0
1552234008,Rural,2192.75,37,Business,Not Eligible,66.06,0,2,0,0,1,1,1,1,0,3,0,1,3,0,0,3,2,1,0,0,2,0,0,2,2,1,0,0,1,1,0
1827253879,Rural,1356.92,26,Doctor,Not Eligible,68.62,3,0,0,2,2,1,1,0,0,3,2,0,0,0,0,2,0,0,1,0,1,0,0,0,2,1,0,2,1,3,1
1937806134,Urban,1026.5,38,Business,Not Eligible,67.35,1,2,1,3,2,1,1,2,0,2,1,0,2,1,0,2,1,0,0,0,0,0,0,2,2,1,0,2,1,4,1
1005603023,Urban,1231.55,58,Govt. Service,Not Eligible,60.47,0,2,0,1,1,0,1,2,0,2,0,1,0,0,0,3,2,1,0,0,1,0,0,0,0,1,0,1,0,5,1
1853525352,Urban,1936.44,50,Farmer,Not Eligible,60.67,1,0,1,0,1,0,2,0,0,1,0,1,3,2,0,3,0,2,0,0,2,0,0,0,0,1,0,0,1,3,1
1972451971,Rural,1393.52,47,Farmer,Not Eligible,65.9,1,1,0,0,1,1,2,2,0,1,0,0,3,0,0,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0,1
1265229083,Rural,2417.57,19,Student,Not Eligible,68.76,0,2,0,3,2,1,1,2,0,2,3,1,1,2,0,1,0,2,0,0,1,1,0,2,0,0,0,2,1,1,2
1839649755,Rural,1322.09,32,Farmer,Not Eligible,64.06,1,1,1,0,0,1,2,0,0,2,1,1,1,2,0,3,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2
1722228876,Rural,2146.81,23,Student,Not Eligible,61.75,0,1,1,3,1,1,0,2,0,3,3,1,1,0,0,2,1,1,0,0,2,1,0,0,0,1,0,2,0,2,0
1652957385,Urban,1321.93,72,Doctor,Not Eligible,64.45,0,0,0,2,0,1,1,0,0,0,3,1,3,1,0,2,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0
1852184354,Rural,2631.31,62,Engineer,Not Eligible,67.13,1,1,1,3,2,0,0,1,0,1,0,1,3,2,0,2,2,1,1,0,2,0,0,2,1,1,0,1,0,3,2
1095405438,Urban,1294.29,21,Student,Not Eligible,63.99,1,1,1,3,2,0,0,0,0,2,3,0,3,1,0,1,2,2,1,0,1,1,0,1,0,1,0,1,1,3,2
1520754999,Rural,1254.53,31,House Wife,Not Eligible,64.55,0,2,0,0,2,1,1,2,0,1,0,1,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,5,1
1854888928,Urban,1602.73,26,Business,Not Eligible,61.1,3,2,0,1,0,0,0,1,0,0,3,0,2,0,0,2,0,0,1,0,1,1,0,1,2,1,0,3,1,2,2
1344213105,Rural,922.15,23,Student,Not Eligible,60.29,1,1,1,1,1,0,1,1,0,0,0,0,2,1,0,1,2,0,1,0,1,1,0,1,1,0,0,1,1,4,0
1048883300,Urban,894.78,24,Student,Not Eligible,66.29,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,3,0,2,1
1702339120,Rural,1442.22,70,Doctor,Not Eligible,68.19,1,0,1,0,0,1,1,1,0,3,3,0,3,1,0,2,2,1,1,0,1,0,0,0,2,0,0,1,0,0,0
1934563768,Urban,1497.73,35,House Wife,Not Eligible,69.19,0,2,1,3,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,1,4,1
1546161448,Rural,2027.56,35,Business,Not Eligible,62.3,0,0,0,0,1,0,2,2,0,0,2,1,0,0,0,0,2,2,1,0,1,0,0,1,2,1,0,2,1,2,1
1535073734,Urban,2288.21,23,Student,Not Eligible,61.26,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,3,1,0,1,0,1,1,0,1,2,1,0,2,0,0,1
1052464552,Urban,1568.52,57,Lawyer,Not Eligible,60.09,1,2,0,3,0,1,2,1,0,3,0,0,3,1,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,1
1083567289,Urban,1757.98,48,Govt. Service,Not Eligible,66.8,3,1,0,2,2,1,0,0,0,3,3,0,2,1,0,0,0,0,1,0,2,1,0,0,0,1,0,2,1,1,0
1479069006,Rural,1385.19,45,House Wife,Not Eligible,66.14,1,0,0,0,0,1,1,1,0,2,2,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,3,1,0,0
1903570167,Rural,2206.17,37,Business,Not Eligible,69.99,0,1,1,0,0,1,2,1,0,2,0,1,3,1,0,2,1,1,0,0,1,0,0,1,1,0,0,3,0,4,0
1506980035,Urban,1009.89,38,Farmer,Not Eligible,68.38,3,2,0,3,0,0,2,1,0,1,1,1,3,0,0,3,2,2,0,0,0,1,0,0,0,1,0,1,1,5,1
1576588258,Rural,2806.83,43,Engineer,Not Eligible,63.64,3,1,1,3,0,0,1,2,0,0,2,0,1,1,0,3,2,1,1,0,1,0,0,2,2,0,0,3,1,2,1
1565952085,Rural,2339.01,48,Business,Not Eligible,61.99,0,1,0,0,2,0,2,1,0,0,1,0,3,0,0,2,1,0,1,0,2,1,0,2,1,1,0,0,1,3,2
1374963070,Urban,1949.8,33,Farmer,Not Eligible,60.77,3,0,0,2,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,3,0,3,2
1719629978,Rural,2181.59,36,Doctor,Not Eligible,60.28,1,0,0,1,1,1,2,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,1,4,0
1057628143,Urban,2069.21,21,Farmer,Not Eligible,65.68,2,0,1,2,1,0,1,0,0,2,2,0,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0
1352948938,Rural,2957.46,21,Student,Not Eligible,69.04,2,1,0,0,1,1,0,0,0,2,0,0,2,1,0,0,0,2,0,0,2,1,0,1,2,1,0,1,0,3,0
1267039364,Urban,596.43,26,Engineer,Not Eligible,60.05,2,1,0,0,0,1,2,0,0,2,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,1,0,3,0,0,1
1675276322,Rural,600.0,56,Lawyer,Not Eligible,67.94,1,2,0,1,1,1,1,2,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,2,0,5,0
1076478526,Rural,2052.71,23,Student,Not Eligible,62.39,3,2,1,1,2,0,0,1,0,1,2,1,2,2,0,1,2,1,0,0,2,1,0,0,0,1,0,2,1,5,0
1300263171,Rural,2297.95,61,Lawyer,Not Eligible,62.92,0,0,1,0,0,1,0,0,0,1,3,0,2,1,0,1,0,0,1,0,0,1,0,2,2,0,0,2,0,2,2
1416889319,Rural,1072.92,24,Student,Not Eligible,63.25,2,1,1,0,0,0,1,0,0,0,3,0,1,1,0,0,1,1,1,0,2,0,0,0,2,0,0,1,0,2,2
1492427937,Rural,914.02,23,Student,Not Eligible,62.72,0,0,1,2,2,0,2,2,0,0,2,1,3,0,0,0,0,2,0,0,0,0,0,0,2,1,0,2,1,0,0
1088463696,Rural,2211.12,20,Student,Not Eligible,66.18,1,2,0,0,0,1,1,1,0,1,1,0,3,2,0,3,1,0,0,0,1,0,0,2,2,1,0,1,0,4,1
